request_id,question,topic,expected_route,system_mode,route,selected_source,estimated_llm_calls,candidate_count,graph_row_count,graph_error,row_preview,answer_text,execution_selection_reason,selected_query,correctness,notes
EFFKGQA0047,"For the survey data, summarize semiconductor current demand per vehicle type?",regional_demand,llm_or_ranking,llm_ranking,llm_ranking,infineon,1,5,0,,,Answer: No results returned for the given query.,selected_best_executable_candidate,"SELECT ?vehicleType (SUM(?currentDemand) AS ?totalCurrentDemand) WHERE { ?entry a survey:CurrentDemandAnalysis ; survey:hasSurveyOrigin ?origin ; survey:analyzesVehicleType ?vehicle ; survey:currentDemand ?currentDemand . ?origin a survey:Semiconductor_Survey . BIND(REPLACE(STR(?vehicle), '^.*/', '') AS ?vehicleType) } GROUP BY ?vehicleType ORDER BY ?vehicleType",,
EFFKGQA0048,Summarize Tier1 current demand per vehicle type.,regional_demand,llm_or_ranking,llm_ranking,llm_ranking,validated_retrieval,1,5,3,,"[{""pct"": ""-0.36"", ""vehicle"": ""BEV""}, {""pct"": ""3.77"", ""vehicle"": ""BEHV""}, {""pct"": ""4.59"", ""vehicle"": ""ICE""}]","Answer: The query returned 3 row(s). Results: vehicle: BEV, pct: -0.36; vehicle: BEHV, pct: 3.77; vehicle: ICE, pct: 4.59.",switched_to_nonempty_candidate,"SELECT ?vehicle ?pct WHERE { ?agg a survey:AggregatedDemand ; survey:hasSurveyOrigin survey:OEM_Survey_Instance ; survey:isAggregatedResult true ; survey:forVehicleType ?veh ; survey:percentageChange ?pct . BIND( IF(?veh = survey:BEV, ""BEV"", IF(?veh = survey:BEHV, ""BEHV"", IF(?veh = survey:ICE, ""ICE"", """") ) ) AS ?vehicle ) FILTER(?vehicle != """") BIND( IF(?vehicle = ""BEV"", 1, IF(?vehicle = ""BEHV"", 2, IF(?vehicle = ""ICE"", 3, 4) ) ) AS ?ord ) } ORDER BY ?ord",,
EFFKGQA0049,What is the average future demand percentage change by technology category?,future_demand,direct_capability,direct_graph_supported,auto_answer,capability_inventory,0,1,5,,"[{""avgPercentageChange"": ""12.24875"", ""technologyCategory"": ""TechCategory_%3C%3D_7nm""}, {""avgPercentageChange"": ""3.7225"", ""technologyCategory"": ""TechCategory_10nm_to_%3C28nm""}, {""avgPercentageChange"": ""36.1225"", ""technologyCategory"": ""TechCategory_180nm_or_greater""}, {""avgPercentageChange"": ""12.375"", ""technologyCategory"": ""TechCategory_28nm_to_%3C45nm""}, {""avgPercentageChange"": ""2.9525"", ""technologyCategory"": ""TechCategory_55nm_to_180nm""}]","Answer: The query returned 5 row(s). Results: technology category: TechCategory_%3C%3D_7nm, avg percentage change: 12.24875; technology category: TechCategory_10nm_to_%3C28nm, avg percentage change: 3.7225; technology category: TechCategory_180nm_or_greater, avg percentage change: 36.1225; technology category: TechCategory_28nm_to_%3C45nm, avg percentage change: 12.375; technology category: TechCategory_55nm_to_180nm, avg percentage change: 2.9525.",,"SELECT ?technologyCategory (AVG(?pct) AS ?avgPercentageChange) WHERE { ?entry a survey:FutureDemandAnalysis ; survey:analyzesTechnologyCategory ?technology ; survey:percentageChange ?pct . OPTIONAL { ?technology survey:technologyCategoryName ?technologyName . } BIND(COALESCE(?technologyName, REPLACE(STR(?technology), ""^.*/"", """")) AS ?technologyCategory) } GROUP BY ?technologyCategory ORDER BY ?technologyCategory",,
EFFKGQA0050,What does future demand look like for each quarter?,future_demand,direct_capability,llm_ranking,llm_ranking,validated_retrieval,1,11,35,,"[{""percentShare"": ""22.5"", ""quarterLabel"": ""Q1 2026"", ""regionName"": ""Americas""}, {""percentShare"": ""18.33"", ""quarterLabel"": ""Q1 2026"", ""regionName"": ""Asia Pacific/All Other""}, {""percentShare"": ""20.0"", ""quarterLabel"": ""Q1 2026"", ""regionName"": ""Asia Pacific/China""}, {""percentShare"": ""20.83"", ""quarterLabel"": ""Q1 2026"", ""regionName"": ""Europe""}, {""percentShare"": ""18.33"", ""quarterLabel"": ""Q1 2026"", ""regionName"": ""Japan""}, {""percentShare"": ""25.63"", ""quarterLabel"": ""Q2 2025"", ""regionName"": ""Americas""}, {""percentShare"": ""16.25"", ""quarterLabel"": ""Q2 2025"", ""regionName"": ""Asia Pacific/All Other""}, {""percentShare"": ""20.0"", ""quarterLabel"": ""Q2 2025"", ""regionName"": ""Asia Pacific/China""}, {""percentShare"":...","Answer: The query returned 35 row(s). First results: quarter label: Q1 2026, region name: Americas, percent share: 22.5; quarter label: Q1 2026, region name: Asia Pacific/All Other, percent share: 18.33; quarter label: Q1 2026, region name: Asia Pacific/China, percent share: 20.0; quarter label: Q1 2026, region name: Europe, percent share: 20.83; quarter label: Q1 2026, region name: Japan, percent share: 18.33; quarter label: Q2 2025, region name: Americas, percent share: 25.63; quarter label: Q2 2025, region name: Asia Pacific/All Other, percent share: 16.25; quarter label: Q2 2025, region name: Asia Pacific/China, percent share: 20.0.",switched_to_nonempty_candidate,SELECT ?quarterLabel ?regionName (ROUND(((SUM(?pct) / ?grandTotal) * 100) * 100) / 100 AS ?percentShare) WHERE { BIND(survey:Semiconductor_Survey AS ?surveyType) ?origin a ?surveyType . ?entry a survey:DemandForRegion ; survey:hasSurveyOrigin ?origin ; survey:inRegion ?region ; survey:quarter ?q ; survey:totalDemandPercentageChange ?pct . ?q survey:periodLabel ?quarterLabel . ?region survey:regionName ?regionName . { SELECT ?origin ?quarterLabel (SUM(?v) AS ?grandTotal) WHERE { ?e a survey:DemandForRegion ; survey:hasSurveyOrigin ?origin ; survey:quarter ?qq ; survey:totalDemandPercentageChange ?v . ?qq survey:periodLabel ?quarterLabel . } GROUP BY ?origin ?quarterLabel } } GROUP BY ?quarterLabel ?regionName ?grandTotal ORDER BY ?quarterLabel ?regionName,,
EFFKGQA0051,What is the total regional demand for each quarter?,regional_demand,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,15,,"[{""regionName"": ""Americas"", ""surveyGroup"": ""OEM"", ""totalDemand"": ""67744458.0""}, {""regionName"": ""Asia Pacific/All Other"", ""surveyGroup"": ""OEM"", ""totalDemand"": ""37293303.0""}, {""regionName"": ""Asia Pacific/China"", ""surveyGroup"": ""OEM"", ""totalDemand"": ""77885298.0""}, {""regionName"": ""Europe"", ""surveyGroup"": ""OEM"", ""totalDemand"": ""51729003.0""}, {""regionName"": ""Japan"", ""surveyGroup"": ""OEM"", ""totalDemand"": ""14117148.0""}, {""regionName"": ""Americas"", ""surveyGroup"": ""Semiconductor"", ""totalDemand"": ""35.0""}, {""regionName"": ""Asia Pacific/All Other"", ""surveyGroup"": ""Semiconductor"", ""totalDemand"": ""10.0""}, {""regionName"": ""Asia Pacific/China"", ""surveyGroup"": ""Semiconductor"", ""totalDemand"": ""20.0""}, {""regionN...","Answer: Regional demand returned 15 grouped row(s). First groups: survey group: OEM, region name: Americas, total demand: 67744458.0; survey group: OEM, region name: All Other, total demand: 37293303.0; survey group: OEM, region name: China, total demand: 77885298.0; survey group: OEM, region name: Europe, total demand: 51729003.0; survey group: OEM, region name: Japan, total demand: 14117148.0; survey group: Semiconductor, region name: Americas, total demand: 35.0; survey group: Semiconductor, region name: All Other, total demand: 10.0; survey group: Semiconductor, region name: China, total demand: 20.0.",,"SELECT ?surveyGroup ?regionName (SUM(?demand) AS ?totalDemand) WHERE { VALUES (?surveyClass ?surveyGroup) { (survey:OEM_Survey ""OEM"") (survey:Tier1_Survey ""Tier1"") (survey:Semiconductor_Survey ""Semiconductor"") } ?entry a survey:DemandForRegion ; survey:hasSurveyOrigin ?origin ; survey:inRegion ?region ; survey:totalDemand ?demand . ?origin a ?surveyClass . ?region survey:regionName ?regionName . } GROUP BY ?surveyGroup ?regionName ORDER BY ?surveyGroup ?regionName",,
EFFKGQA0052,"Using the True Demand KG, what are the future demand changes for each region?",future_demand,direct_capability,direct_graph_supported,auto_answer,capability_inventory,0,1,5,,"[{""avgPercentageChange"": ""1993696.795238095238095238095238"", ""regionName"": ""Americas""}, {""avgPercentageChange"": ""1092445.9"", ""regionName"": ""Asia Pacific/All Other""}, {""avgPercentageChange"": ""2386112.016666666666666666666667"", ""regionName"": ""Asia Pacific/China""}, {""avgPercentageChange"": ""1491199.795238095238095238095238"", ""regionName"": ""Europe""}, {""avgPercentageChange"": ""369089.207142857142857142857143"", ""regionName"": ""Japan""}]","Answer: The query returned 5 row(s). Results: region name: Americas, avg percentage change: 1993696.795238095238095238095238; region name: Asia Pacific/All Other, avg percentage change: 1092445.9; region name: Asia Pacific/China, avg percentage change: 2386112.016666666666666666666667; region name: Europe, avg percentage change: 1491199.795238095238095238095238; region name: Japan, avg percentage change: 369089.207142857142857142857143.",,SELECT ?regionName (AVG(?pct) AS ?avgPercentageChange) WHERE { ?entry a survey:DemandForRegion ; survey:inRegion ?region ; survey:totalDemandPercentageChange ?pct . ?region survey:regionName ?regionName . } GROUP BY ?regionName ORDER BY ?regionName,,
EFFKGQA0053,"For the survey data, return a breakdown of Tier1 current demand by quarter?",regional_demand,llm_or_ranking,llm_ranking,llm_ranking,infineon,1,5,0,,,Answer: No results returned for the given query.,selected_best_executable_candidate,"SELECT ?quarterLabel (SUM(?value) AS ?totalDemand) WHERE { survey:Tier1CurrentDemand a survey:CurrentDemandAnalysis ; survey:hasAggregatedResult ?entry . ?entry survey:forTimePeriod ?quarter ; survey:percentageChange ?value . ?quarter a survey:Quarter . BIND(REPLACE(STR(?quarter), '^.*/', '') AS ?quarterLabel) } GROUP BY ?quarterLabel ORDER BY ?quarterLabel",,
EFFKGQA0054,Please i need future demand grouped by quarter?,future_demand,direct_capability,direct_graph_supported,auto_answer,capability_inventory,0,1,8,,"[{""avgPercentageChange"": ""12.44380952380952380952381"", ""quarterLabel"": ""Current Quarter""}, {""avgPercentageChange"": ""9.510000000000000038461538"", ""quarterLabel"": ""Q1 2026""}, {""avgPercentageChange"": ""26.356153846153846153846154"", ""quarterLabel"": ""Q2 2025""}, {""avgPercentageChange"": ""7.285384615384615384615385"", ""quarterLabel"": ""Q2 2026""}, {""avgPercentageChange"": ""5.861923076923076923076923"", ""quarterLabel"": ""Q3 2025""}, {""avgPercentageChange"": ""8.775384615384615384615385"", ""quarterLabel"": ""Q3 2026""}, {""avgPercentageChange"": ""15.195769230769230807692308"", ""quarterLabel"": ""Q4 2025""}, {""avgPercentageChange"": ""8.727307692307692307692308"", ""quarterLabel"": ""Q4 2026""}]","Answer: The query returned 8 row(s). Results: quarter label: Current Quarter, avg percentage change: 12.44380952380952380952381; quarter label: Q1 2026, avg percentage change: 9.510000000000000038461538; quarter label: Q2 2025, avg percentage change: 26.356153846153846153846154; quarter label: Q2 2026, avg percentage change: 7.285384615384615384615385; quarter label: Q3 2025, avg percentage change: 5.861923076923076923076923; quarter label: Q3 2026, avg percentage change: 8.775384615384615384615385; quarter label: Q4 2025, avg percentage change: 15.195769230769230807692308; quarter label: Q4 2026, avg percentage change: 8.727307692307692307692308.",,SELECT ?quarterLabel (AVG(?pct) AS ?avgPercentageChange) WHERE { ?entry a survey:FutureDemandAnalysis ; survey:forTimePeriod ?quarter ; survey:percentageChange ?pct . ?quarter survey:periodLabel ?quarterLabel . } GROUP BY ?quarterLabel ORDER BY ?quarterLabel,,
EFFKGQA0055,Can you give me the future demand overview by vehicle type?,future_demand,direct_capability,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""avgPercentageChange"": ""1.505"", ""vehicleType"": ""BEHV""}, {""avgPercentageChange"": ""4.74375"", ""vehicleType"": ""BEV""}, {""avgPercentageChange"": ""0.845"", ""vehicleType"": ""ICE""}]","Answer: The query returned 3 row(s). Results: vehicle type: BEHV, avg percentage change: 1.505; vehicle type: BEV, avg percentage change: 4.74375; vehicle type: ICE, avg percentage change: 0.845.",,"SELECT ?vehicleType (AVG(?pct) AS ?avgPercentageChange) WHERE { ?entry a survey:FutureDemandAnalysis ; survey:analyzesVehicleType ?vehicle ; survey:percentageChange ?pct . BIND(REPLACE(STR(?vehicle), ""^.*/"", """") AS ?vehicleType) } GROUP BY ?vehicleType ORDER BY ?vehicleType",,
EFFKGQA0056,Return a breakdown of total demand by quarter.,regional_demand,llm_or_ranking,llm_ranking,llm_ranking,validated_retrieval,1,12,35,,"[{""quarterLabel"": ""Q1 2026"", ""regionName"": ""Americas"", ""totalPctChange"": ""0.0""}, {""quarterLabel"": ""Q1 2026"", ""regionName"": ""Asia Pacific/All Other"", ""totalPctChange"": ""0.0""}, {""quarterLabel"": ""Q1 2026"", ""regionName"": ""Asia Pacific/China"", ""totalPctChange"": ""0.0""}, {""quarterLabel"": ""Q1 2026"", ""regionName"": ""Europe"", ""totalPctChange"": ""0.0""}, {""quarterLabel"": ""Q1 2026"", ""regionName"": ""Japan"", ""totalPctChange"": ""0.0""}, {""quarterLabel"": ""Q2 2025"", ""regionName"": ""Americas"", ""totalPctChange"": ""10.8""}, {""quarterLabel"": ""Q2 2025"", ""regionName"": ""Asia Pacific/All Other"", ""totalPctChange"": ""3.6""}, {""quarterLabel"": ""Q2 2025"", ""regionName"": ""Asia Pacific/China"", ""totalPctChange"": ""5.4""}, {""quarterLab...","Answer: The query returned 35 row(s). First results: quarter label: Q1 2026, region name: Americas, total pct change: 0.0; quarter label: Q1 2026, region name: Asia Pacific/All Other, total pct change: 0.0; quarter label: Q1 2026, region name: Asia Pacific/China, total pct change: 0.0; quarter label: Q1 2026, region name: Europe, total pct change: 0.0; quarter label: Q1 2026, region name: Japan, total pct change: 0.0; quarter label: Q2 2025, region name: Americas, total pct change: 10.8; quarter label: Q2 2025, region name: Asia Pacific/All Other, total pct change: 3.6; quarter label: Q2 2025, region name: Asia Pacific/China, total pct change: 5.4.",selected_best_executable_candidate,SELECT ?quarterLabel ?regionName (SUM(?pct) AS ?totalPctChange) WHERE { ?d a survey:DemandForRegion ; survey:hasSurveyOrigin ?o ; survey:inRegion ?r ; survey:quarter ?q ; survey:totalDemandPercentageChange ?pct . ?o a survey:Tier1_Survey . ?r survey:regionName ?regionName . ?q survey:periodLabel ?quarterLabel . } GROUP BY ?quarterLabel ?regionName ORDER BY ?quarterLabel ?regionName,,
EFFKGQA0057,Count shortage information for each technology category.,shortage,llm_or_ranking,llm_ranking,llm_ranking,validated_retrieval,1,13,9,,"[{""entryCount"": ""1"", ""technologyCategory"": ""10nm_to_%3C28nm"", ""trend"": ""Decrease""}, {""entryCount"": ""1"", ""technologyCategory"": ""10nm_to_%3C28nm"", ""trend"": ""Increase""}, {""entryCount"": ""1"", ""technologyCategory"": ""180nm_or_greater"", ""trend"": ""Decrease""}, {""entryCount"": ""1"", ""technologyCategory"": ""180nm_or_greater"", ""trend"": ""Stable""}, {""entryCount"": ""1"", ""technologyCategory"": ""28nm_to_%3C45nm"", ""trend"": ""Decrease""}, {""entryCount"": ""1"", ""technologyCategory"": ""28nm_to_%3C45nm"", ""trend"": ""Stable""}, {""entryCount"": ""1"", ""technologyCategory"": ""55nm_to_180nm"", ""trend"": ""Increase""}, {""entryCount"": ""1"", ""technologyCategory"": ""55nm_to_180nm"", ""trend"": ""Stable""}, {""entryCount"": ""2"", ""technologyCategory""...","Answer: The query returned 9 row(s). First results: technology category: 10nm_to_%3C28nm, trend: Decrease, entry count: 1; technology category: 10nm_to_%3C28nm, trend: Increase, entry count: 1; technology category: 180nm_or_greater, trend: Decrease, entry count: 1; technology category: 180nm_or_greater, trend: Stable, entry count: 1; technology category: 28nm_to_%3C45nm, trend: Decrease, entry count: 1; technology category: 28nm_to_%3C45nm, trend: Stable, entry count: 1; technology category: 55nm_to_180nm, trend: Increase, entry count: 1; technology category: 55nm_to_180nm, trend: Stable, entry count: 1.",selected_best_executable_candidate,"SELECT ?technologyCategory ?trend (COUNT(?entry) AS ?entryCount) WHERE { ?entry a survey:InventoryDevelopment_Semi ; survey:forTechnologyCategory ?tech ; survey:hasInventoryTrend ?trend . BIND(REPLACE(STR(?tech), '^.*/', '') AS ?technologyCategory) } GROUP BY ?technologyCategory ?trend ORDER BY ?technologyCategory ?trend",,
EFFKGQA0058,Summarize self-driving development by year.,autonomous_driving,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""avgPercentage"": ""42.0"", ""year"": ""2025""}, {""avgPercentage"": ""62.0"", ""year"": ""2026""}, {""avgPercentage"": ""82.0"", ""year"": ""2027""}]","Answer: The query returned 3 row(s). Results: year: 2025, avg percentage: 42.0; year: 2026, avg percentage: 62.0; year: 2027, avg percentage: 82.0.",,SELECT ?year (AVG(?pct) AS ?avgPercentage) WHERE { ?entry a survey:AutonomousDrivingDevelopment ; survey:hasYear ?year ; survey:hasPercentage ?pct . } GROUP BY ?year ORDER BY ?year,,
EFFKGQA0059,Summarize cancellation behavior across technology category.,order_cancellation,llm_or_ranking,llm_ranking,llm_ranking,validated_retrieval,1,12,15,,"[{""participantCount"": ""1"", ""responseType"": ""Decrease"", ""technologyCategory"": ""OrderCancellationChange_Semi_10nm_to_lt28nm""}, {""participantCount"": ""2"", ""responseType"": ""Increase"", ""technologyCategory"": ""OrderCancellationChange_Semi_10nm_to_lt28nm""}, {""participantCount"": ""0"", ""responseType"": ""Stable"", ""technologyCategory"": ""OrderCancellationChange_Semi_10nm_to_lt28nm""}, {""participantCount"": ""2"", ""responseType"": ""Decrease"", ""technologyCategory"": ""OrderCancellationChange_Semi_180nm_or_greater""}, {""participantCount"": ""0"", ""responseType"": ""Increase"", ""technologyCategory"": ""OrderCancellationChange_Semi_180nm_or_greater""}, {""participantCount"": ""1"", ""responseType"": ""Stable"", ""technologyCategory"": ...",Answer: Order-cancellation results returned 15 row(s). The largest returned participant count is Increase for OrderCancellationChange Semi 10nm to <28nm with 2.,kept_selected_nonempty,"SELECT ?technologyCategory ?responseType (SUM(?participants) AS ?participantCount) WHERE { ?entry a survey:OrderCancellation ; survey:forTechnologyCategory ?tech ; survey:hasResponseType ?responseType ; survey:participantCount ?participants . BIND(REPLACE(STR(?tech), '^.*/', '') AS ?technologyCategory) } GROUP BY ?technologyCategory ?responseType ORDER BY ?technologyCategory ?responseType",,
EFFKGQA0060,Compare order cancellation by technology category.,order_cancellation,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,5,,"[{""participantCount"": ""3"", ""technologyCategory"": ""OrderCancellationChange_Semi_10nm_to_lt28nm""}, {""participantCount"": ""3"", ""technologyCategory"": ""OrderCancellationChange_Semi_180nm_or_greater""}, {""participantCount"": ""3"", ""technologyCategory"": ""OrderCancellationChange_Semi_28nm_to_lt45nm""}, {""participantCount"": ""3"", ""technologyCategory"": ""OrderCancellationChange_Semi_55nm_to_180nm""}, {""participantCount"": ""3"", ""technologyCategory"": ""OrderCancellationChange_Semi_lt%3D_7nm""}]","Answer: The query returned 5 row(s). Results: technology category: OrderCancellationChange_Semi_10nm_to_lt28nm, participant count: 3; technology category: OrderCancellationChange_Semi_180nm_or_greater, participant count: 3; technology category: OrderCancellationChange_Semi_28nm_to_lt45nm, participant count: 3; technology category: OrderCancellationChange_Semi_55nm_to_180nm, participant count: 3; technology category: OrderCancellationChange_Semi_lt%3D_7nm, participant count: 3.",,"SELECT ?technologyCategory (SUM(?participants) AS ?participantCount) WHERE { ?entry a survey:OrderCancellation ; survey:forTechnologyCategory ?technology ; survey:participantCount ?participants . BIND(REPLACE(STR(?technology), ""^.*/"", """") AS ?technologyCategory) } GROUP BY ?technologyCategory ORDER BY ?technologyCategory",,
EFFKGQA0061,Can you what is the total semiconductor current demand for each region?,regional_demand,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,5,,"[{""regionName"": ""Americas"", ""totalDemand"": ""35.0""}, {""regionName"": ""Asia Pacific/All Other"", ""totalDemand"": ""10.0""}, {""regionName"": ""Asia Pacific/China"", ""totalDemand"": ""20.0""}, {""regionName"": ""Europe"", ""totalDemand"": ""25.0""}, {""regionName"": ""Japan"", ""totalDemand"": ""10.0""}]","Answer: Regional demand returned 5 grouped row(s). Groups: region name: Americas, total demand: 35.0; region name: All Other, total demand: 10.0; region name: China, total demand: 20.0; region name: Europe, total demand: 25.0; region name: Japan, total demand: 10.0.",,"SELECT ?regionName (SUM(?demand) AS ?totalDemand) WHERE { BIND(""Semiconductor"" AS ?surveyGroup) ?entry a survey:DemandForRegion ; survey:hasSurveyOrigin ?origin ; survey:inRegion ?region ; survey:totalDemand ?demand . ?origin a survey:Semiconductor_Survey . ?region survey:regionName ?regionName . } GROUP BY ?regionName ORDER BY ?regionName",,
EFFKGQA0062,Use the graph to show Tier1 current demand by region.,regional_demand,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,5,,"[{""regionName"": ""Americas"", ""totalDemand"": ""30.0""}, {""regionName"": ""Asia Pacific/All Other"", ""totalDemand"": ""10.0""}, {""regionName"": ""Asia Pacific/China"", ""totalDemand"": ""15.0""}, {""regionName"": ""Europe"", ""totalDemand"": ""30.0""}, {""regionName"": ""Japan"", ""totalDemand"": ""15.0""}]","Answer: Regional demand returned 5 grouped row(s). Groups: region name: Americas, total demand: 30.0; region name: All Other, total demand: 10.0; region name: China, total demand: 15.0; region name: Europe, total demand: 30.0; region name: Japan, total demand: 15.0.",,"SELECT ?regionName (SUM(?demand) AS ?totalDemand) WHERE { BIND(""Tier1"" AS ?surveyGroup) ?entry a survey:DemandForRegion ; survey:hasSurveyOrigin ?origin ; survey:inRegion ?region ; survey:totalDemand ?demand . ?origin a survey:Tier1_Survey . ?region survey:regionName ?regionName . } GROUP BY ?regionName ORDER BY ?regionName",,
EFFKGQA0063,Can you what is the average future demand percentage change by region?,future_demand,direct_capability,direct_graph_supported,auto_answer,capability_inventory,0,1,5,,"[{""avgPercentageChange"": ""1993696.795238095238095238095238"", ""regionName"": ""Americas""}, {""avgPercentageChange"": ""1092445.9"", ""regionName"": ""Asia Pacific/All Other""}, {""avgPercentageChange"": ""2386112.016666666666666666666667"", ""regionName"": ""Asia Pacific/China""}, {""avgPercentageChange"": ""1491199.795238095238095238095238"", ""regionName"": ""Europe""}, {""avgPercentageChange"": ""369089.207142857142857142857143"", ""regionName"": ""Japan""}]","Answer: The query returned 5 row(s). Results: region name: Americas, avg percentage change: 1993696.795238095238095238095238; region name: Asia Pacific/All Other, avg percentage change: 1092445.9; region name: Asia Pacific/China, avg percentage change: 2386112.016666666666666666666667; region name: Europe, avg percentage change: 1491199.795238095238095238095238; region name: Japan, avg percentage change: 369089.207142857142857142857143.",,SELECT ?regionName (AVG(?pct) AS ?avgPercentageChange) WHERE { ?entry a survey:DemandForRegion ; survey:inRegion ?region ; survey:totalDemandPercentageChange ?pct . ?region survey:regionName ?regionName . } GROUP BY ?regionName ORDER BY ?regionName,,
EFFKGQA0064,Summarize vehicle sales units over month.,vehicle_sales,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,48,,"[{""monthLabel"": ""Apr 2023"", ""unitsSold"": ""6425650""}, {""monthLabel"": ""Apr 2024"", ""unitsSold"": ""6818720""}, {""monthLabel"": ""Apr 2025"", ""unitsSold"": ""7260983""}, {""monthLabel"": ""Apr 2026"", ""unitsSold"": ""7009380""}, {""monthLabel"": ""Aug 2023"", ""unitsSold"": ""7057393""}, {""monthLabel"": ""Aug 2024"", ""unitsSold"": ""6837967""}, {""monthLabel"": ""Aug 2025"", ""unitsSold"": ""6966169""}, {""monthLabel"": ""Aug 2026"", ""unitsSold"": ""6967132""}, {""monthLabel"": ""Dec 2023"", ""unitsSold"": ""8093262""}, {""monthLabel"": ""Dec 2024"", ""unitsSold"": ""8544327""}, {""monthLabel"": ""Dec 2025"", ""unitsSold"": ""8455087""}, {""monthLabel"": ""Dec 2026"", ""unitsSold"": ""8482982""}, {""monthLabel"": ""Feb 2023"", ""unitsSold"": ""6176907""}, {""monthLabel"": ""Feb ...","Answer: Vehicle-sales results returned 48 grouped row(s). First groups: month label: Apr 2023, units sold: 6425650; month label: Apr 2024, units sold: 6818720; month label: Apr 2025, units sold: 7260983; month label: Apr 2026, units sold: 7009380; month label: Aug 2023, units sold: 7057393; month label: Aug 2024, units sold: 6837967; month label: Aug 2025, units sold: 6966169; month label: Aug 2026, units sold: 6967132; month label: Dec 2023, units sold: 8093262; month label: Dec 2024, units sold: 8544327; month label: Dec 2025, units sold: 8455087; month label: Dec 2026, units sold: 8482982.",,"SELECT ?monthLabel (SUM(?units) AS ?unitsSold) WHERE { ?obs a survey:VehicleSalesObservation ; survey:forTimePeriod ?month ; survey:unitsSold ?units . OPTIONAL { ?month survey:periodLabel ?periodLabel . } BIND(COALESCE(?periodLabel, REPLACE(STR(?month), ""^.*/"", """")) AS ?monthLabel) } GROUP BY ?monthLabel ORDER BY ?monthLabel",,
EFFKGQA0065,Give monthly results for vehicle sales units.,vehicle_sales,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,48,,"[{""monthLabel"": ""Apr 2023"", ""unitsSold"": ""6425650""}, {""monthLabel"": ""Apr 2024"", ""unitsSold"": ""6818720""}, {""monthLabel"": ""Apr 2025"", ""unitsSold"": ""7260983""}, {""monthLabel"": ""Apr 2026"", ""unitsSold"": ""7009380""}, {""monthLabel"": ""Aug 2023"", ""unitsSold"": ""7057393""}, {""monthLabel"": ""Aug 2024"", ""unitsSold"": ""6837967""}, {""monthLabel"": ""Aug 2025"", ""unitsSold"": ""6966169""}, {""monthLabel"": ""Aug 2026"", ""unitsSold"": ""6967132""}, {""monthLabel"": ""Dec 2023"", ""unitsSold"": ""8093262""}, {""monthLabel"": ""Dec 2024"", ""unitsSold"": ""8544327""}, {""monthLabel"": ""Dec 2025"", ""unitsSold"": ""8455087""}, {""monthLabel"": ""Dec 2026"", ""unitsSold"": ""8482982""}, {""monthLabel"": ""Feb 2023"", ""unitsSold"": ""6176907""}, {""monthLabel"": ""Feb ...","Answer: Vehicle-sales results returned 48 grouped row(s). First groups: month label: Apr 2023, units sold: 6425650; month label: Apr 2024, units sold: 6818720; month label: Apr 2025, units sold: 7260983; month label: Apr 2026, units sold: 7009380; month label: Aug 2023, units sold: 7057393; month label: Aug 2024, units sold: 6837967; month label: Aug 2025, units sold: 6966169; month label: Aug 2026, units sold: 6967132; month label: Dec 2023, units sold: 8093262; month label: Dec 2024, units sold: 8544327; month label: Dec 2025, units sold: 8455087; month label: Dec 2026, units sold: 8482982.",,"SELECT ?monthLabel (SUM(?units) AS ?unitsSold) WHERE { ?obs a survey:VehicleSalesObservation ; survey:forTimePeriod ?month ; survey:unitsSold ?units . OPTIONAL { ?month survey:periodLabel ?periodLabel . } BIND(COALESCE(?periodLabel, REPLACE(STR(?month), ""^.*/"", """")) AS ?monthLabel) } GROUP BY ?monthLabel ORDER BY ?monthLabel",,
